Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
07/01/2019 00:15:00,0,0,0,0
07/01/2019 00:30:00,0,0,0,0
07/01/2019 00:45:00,0,0,0,0
07/01/2019 01:00:00,0,0,0,0
07/01/2019 01:15:00,0,0,0,0
07/01/2019 01:30:00,0,0,0,0
07/01/2019 01:45:00,0,0,0,0
07/01/2019 02:00:00,0,0,0,0
07/01/2019 02:15:00,0,0,0,0
07/01/2019 02:30:00,0,0,0,0
07/01/2019 02:45:00,0,0,0,0
07/01/2019 03:00:00,0,0,0,0
07/01/2019 03:15:00,0,0,0,0
07/01/2019 03:30:00,0,0,0,0
07/01/2019 03:45:00,0,0,0,0
07/01/2019 04:00:00,0,0,0,0
07/01/2019 04:15:00,0,0,0,0
07/01/2019 04:30:00,0,0,0,0
07/01/2019 04:45:00,0,0,0,0
07/01/2019 05:00:00,0,0,0,0
07/01/2019 05:15:00,0,0,0,0
07/01/2019 05:30:00,0,0,0,0
07/01/2019 05:45:00,0,0,0,0
07/01/2019 06:00:00,0,0,0,0
07/01/2019 06:15:00,0,0,0,0
07/01/2019 06:30:00,0,0,0,0
07/01/2019 06:45:00,0,0,0,0
07/01/2019 07:00:00,0,0,0,0
07/01/2019 07:15:00,0,0,0,0
07/01/2019 07:30:00,0,0,0,0
07/01/2019 07:45:00,0,0,0,0
07/01/2019 08:00:00,0,0,0,0
07/01/2019 08:15:00,0.009,0.003,0.001,0.013
07/01/2019 08:30:00,0.063,0.154,0.012,0.229
07/01/2019 08:45:00,0.82,0.608,0.024,1.452
07/01/2019 09:00:00,1.26,0.86,0.036,2.156
07/01/2019 09:15:00,1.468,1.128,0.045,2.641
07/01/2019 09:30:00,1.181,1.323,0.055,2.559
07/01/2019 09:45:00,2.024,1.465,0.068,3.557
07/01/2019 10:00:00,1.066,1.588,0.087,2.741
07/01/2019 10:15:00,2.372,1.674,0.119,4.165
07/01/2019 10:30:00,2.469,1.763,0.139,4.371
07/01/2019 10:45:00,1.154,1.83,0.185,3.169
07/01/2019 11:00:00,1.606,1.875,0.342,3.823
07/01/2019 11:15:00,1.117,1.909,0.383,3.409
07/01/2019 11:30:00,0.852,1.929,0.25,3.031
07/01/2019 11:45:00,2.859,1.944,0.104,4.907
07/01/2019 12:00:00,1.385,1.929,0.118,3.432
07/01/2019 12:15:00,1.034,1.914,0.145,3.093
07/01/2019 12:30:00,1.442,1.882,0.145,3.469
07/01/2019 12:45:00,1.072,1.845,0.147,3.064
07/01/2019 13:00:00,0.711,1.81,0.155,2.676
07/01/2019 13:15:00,0.714,1.778,0.168,2.66
07/01/2019 13:30:00,1.304,1.718,0.186,3.208
07/01/2019 13:45:00,2.248,1.675,0.588,4.511
07/01/2019 14:00:00,2.611,1.618,1.566,5.795
07/01/2019 14:15:00,2.475,1.532,1.677,5.684
07/01/2019 14:30:00,2.334,1.328,1.276,4.938
07/01/2019 14:45:00,2.159,1.311,0.878,4.348
07/01/2019 15:00:00,1.979,1.195,0.825,3.999
07/01/2019 15:15:00,1.832,1.06,0.604,3.496
07/01/2019 15:30:00,1.619,0.909,0.25,2.778
07/01/2019 15:45:00,1.403,0.768,0.323,2.494
07/01/2019 16:00:00,1.145,0.605,0.16,1.91
07/01/2019 16:15:00,0.877,0.447,0.138,1.462
07/01/2019 16:30:00,0.644,0.295,0.105,1.044
07/01/2019 16:45:00,0.394,0.169,0.072,0.635
07/01/2019 17:00:00,0.191,0.072,0.045,0.308
07/01/2019 17:15:00,0.042,0.008,0.016,0.066
07/01/2019 17:30:00,0,0,0,0
07/01/2019 17:45:00,0,0,0,0
07/01/2019 18:00:00,0,0,0,0
07/01/2019 18:15:00,0,0,0,0
07/01/2019 18:30:00,0,0,0,0
07/01/2019 18:45:00,0,0,0,0
07/01/2019 19:00:00,0,0,0,0
07/01/2019 19:15:00,0,0,0,0
07/01/2019 19:30:00,0,0,0,0
07/01/2019 19:45:00,0,0,0,0
07/01/2019 20:00:00,0,0,0,0
07/01/2019 20:15:00,0,0,0,0
07/01/2019 20:30:00,0,0,0,0
07/01/2019 20:45:00,0,0,0,0
07/01/2019 21:00:00,0,0,0,0
07/01/2019 21:15:00,0,0,0,0
07/01/2019 21:30:00,0,0,0,0
07/01/2019 21:45:00,0,0,0,0
07/01/2019 22:00:00,0,0,0,0
07/01/2019 22:15:00,0,0,0,0
07/01/2019 22:30:00,0,0,0,0
07/01/2019 22:45:00,0,0,0,0
07/01/2019 23:00:00,0,0,0,0
07/01/2019 23:15:00,0,0,0,0
07/01/2019 23:30:00,0,0,0,0
07/01/2019 23:45:00,0,0,0,0
08/01/2019 00:00:00,0,0,0,0
08/01/2019 00:15:00,0,0,0,0
08/01/2019 00:30:00,0,0,0,0
08/01/2019 00:45:00,0,0,0,0
08/01/2019 01:00:00,0,0,0,0
08/01/2019 01:15:00,0,0,0,0
08/01/2019 01:30:00,0,0,0,0
08/01/2019 01:45:00,0,0,0,0
08/01/2019 02:00:00,0,0,0,0
08/01/2019 02:15:00,0,0,0,0
08/01/2019 02:30:00,0,0,0,0
08/01/2019 02:45:00,0,0,0,0
08/01/2019 03:00:00,0,0,0,0
08/01/2019 03:15:00,0,0,0,0
08/01/2019 03:30:00,0,0,0,0
08/01/2019 03:45:00,0,0,0,0
08/01/2019 04:00:00,0,0,0,0
08/01/2019 04:15:00,0,0,0,0
08/01/2019 04:30:00,0,0,0,0
08/01/2019 04:45:00,0,0,0,0
08/01/2019 05:00:00,0,0,0,0
08/01/2019 05:15:00,0,0,0,0
08/01/2019 05:30:00,0,0,0,0
08/01/2019 05:45:00,0,0,0,0
08/01/2019 06:00:00,0,0,0,0
08/01/2019 06:15:00,0,0,0,0
08/01/2019 06:30:00,0,0,0,0
08/01/2019 06:45:00,0,0,0,0
08/01/2019 07:00:00,0,0,0,0
08/01/2019 07:15:00,0,0,0,0
08/01/2019 07:30:00,0,0,0,0
08/01/2019 07:45:00,0,0,0,0
08/01/2019 08:00:00,0,0,0,0
08/01/2019 08:15:00,0.012,0.004,0.001,0.017
08/01/2019 08:30:00,0.077,0.138,0.011,0.226
08/01/2019 08:45:00,0.771,0.541,0.029,1.341
08/01/2019 09:00:00,1.156,0.788,0.043,1.987
08/01/2019 09:15:00,1.359,1.045,0.056,2.46
08/01/2019 09:30:00,1.131,1.204,0.067,2.402
08/01/2019 09:45:00,1.891,1.36,0.079,3.33
08/01/2019 10:00:00,2.115,1.497,0.096,3.708
08/01/2019 10:15:00,2.308,1.629,0.135,4.072
08/01/2019 10:30:00,2.313,1.62,0.182,4.115
08/01/2019 10:45:00,2.421,1.686,0.239,4.346
08/01/2019 11:00:00,2.62,1.8,0.348,4.768
08/01/2019 11:15:00,2.782,1.878,0.379,5.039
08/01/2019 11:30:00,2.842,1.906,0.271,5.019
08/01/2019 11:45:00,2.876,1.947,0.117,4.94
08/01/2019 12:00:00,2.904,2.003,0.148,5.055
08/01/2019 12:15:00,1.912,1.996,0.158,4.066
08/01/2019 12:30:00,1.272,2.005,0.16,3.437
08/01/2019 12:45:00,1.478,1.978,0.168,3.624
08/01/2019 13:00:00,0.936,1.937,0.178,3.051
08/01/2019 13:15:00,1.113,1.882,0.194,3.189
08/01/2019 13:30:00,2.616,1.817,0.226,4.659
08/01/2019 13:45:00,2.603,1.7,0.594,4.897
08/01/2019 14:00:00,2.416,1.579,1.501,5.496
08/01/2019 14:15:00,2.186,1.433,1.588,5.207
08/01/2019 14:30:00,2.058,1.259,1.056,4.373
08/01/2019 14:45:00,1.872,1.134,0.764,3.77
08/01/2019 15:00:00,1.658,1.046,0.722,3.426
08/01/2019 15:15:00,1.609,0.948,0.588,3.145
08/01/2019 15:30:00,1.123,0.643,0.272,2.038
08/01/2019 15:45:00,0.899,0.516,0.239,1.654
08/01/2019 16:00:00,0.838,0.481,0.228,1.547
08/01/2019 16:15:00,0.689,0.342,0.156,1.187
08/01/2019 16:30:00,0.369,0.17,0.091,0.63
08/01/2019 16:45:00,0.277,0.12,0.074,0.471
08/01/2019 17:00:00,0.153,0.061,0.05,0.264
08/01/2019 17:15:00,0.047,0.011,0.021,0.079
08/01/2019 17:30:00,0,0,0,0
08/01/2019 17:45:00,0,0,0,0
08/01/2019 18:00:00,0,0,0,0
08/01/2019 18:15:00,0,0,0,0
08/01/2019 18:30:00,0,0,0,0
08/01/2019 18:45:00,0,0,0,0
08/01/2019 19:00:00,0,0,0,0
08/01/2019 19:15:00,0,0,0,0
08/01/2019 19:30:00,0,0,0,0
08/01/2019 19:45:00,0,0,0,0
08/01/2019 20:00:00,0,0,0,0
08/01/2019 20:15:00,0,0,0,0
08/01/2019 20:30:00,0,0,0,0
08/01/2019 20:45:00,0,0,0,0
08/01/2019 21:00:00,0,0,0,0
08/01/2019 21:15:00,0,0,0,0
08/01/2019 21:30:00,0,0,0,0
08/01/2019 21:45:00,0,0,0,0
08/01/2019 22:00:00,0,0,0,0
08/01/2019 22:15:00,0,0,0,0
08/01/2019 22:30:00,0,0,0,0
08/01/2019 22:45:00,0,0,0,0
08/01/2019 23:00:00,0,0,0,0
08/01/2019 23:15:00,0,0,0,0
08/01/2019 23:30:00,0,0,0,0
08/01/2019 23:45:00,0,0,0,0
09/01/2019 00:00:00,0,0,0,0
09/01/2019 00:15:00,0,0,0,0
09/01/2019 00:30:00,0,0,0,0
09/01/2019 00:45:00,0,0,0,0
09/01/2019 01:00:00,0,0,0,0
09/01/2019 01:15:00,0,0,0,0
09/01/2019 01:30:00,0,0,0,0
09/01/2019 01:45:00,0,0,0,0
09/01/2019 02:00:00,0,0,0,0
09/01/2019 02:15:00,0,0,0,0
09/01/2019 02:30:00,0,0,0,0
09/01/2019 02:45:00,0,0,0,0
09/01/2019 03:00:00,0,0,0,0
09/01/2019 03:15:00,0,0,0,0
09/01/2019 03:30:00,0,0,0,0
09/01/2019 03:45:00,0,0,0,0
09/01/2019 04:00:00,0,0,0,0
09/01/2019 04:15:00,0,0,0,0
09/01/2019 04:30:00,0,0,0,0
09/01/2019 04:45:00,0,0,0,0
09/01/2019 05:00:00,0,0,0,0
09/01/2019 05:15:00,0,0,0,0
09/01/2019 05:30:00,0,0,0,0
09/01/2019 05:45:00,0,0,0,0
09/01/2019 06:00:00,0,0,0,0
09/01/2019 06:15:00,0,0,0,0
09/01/2019 06:30:00,0,0,0,0
09/01/2019 06:45:00,0,0,0,0
09/01/2019 07:00:00,0,0,0,0
09/01/2019 07:15:00,0,0,0,0
09/01/2019 07:30:00,0,0,0,0
09/01/2019 07:45:00,0,0,0,0
09/01/2019 08:00:00,0,0,0,0
09/01/2019 08:15:00,0.012,0.004,0.001,0.017
09/01/2019 08:30:00,0.084,0.107,0.011,0.202
09/01/2019 08:45:00,0.654,0.456,0.031,1.141
09/01/2019 09:00:00,1.032,0.721,0.046,1.799
09/01/2019 09:15:00,1.291,0.992,0.059,2.342
09/01/2019 09:30:00,1.148,1.2,0.072,2.42
09/01/2019 09:45:00,1.845,1.362,0.088,3.295
09/01/2019 10:00:00,2.033,1.469,0.11,3.612
09/01/2019 10:15:00,2.217,1.58,0.145,3.942
09/01/2019 10:30:00,2.358,1.678,0.172,4.208
09/01/2019 10:45:00,2.505,1.75,0.22,4.475
09/01/2019 11:00:00,2.607,1.819,0.351,4.777
09/01/2019 11:15:00,2.714,1.859,0.397,4.97
09/01/2019 11:30:00,2.788,1.89,0.266,4.944
09/01/2019 11:45:00,2.818,1.906,0.121,4.845
09/01/2019 12:00:00,2.845,1.893,0.15,4.888
09/01/2019 12:15:00,2.562,1.86,0.187,4.609
09/01/2019 12:30:00,0.98,1.856,0.19,3.026
09/01/2019 12:45:00,1.174,1.86,0.189,3.223
09/01/2019 13:00:00,2.042,1.808,0.196,4.046
09/01/2019 13:15:00,1.062,1.758,0.203,3.023
09/01/2019 13:30:00,0.458,1.688,0.213,2.359
09/01/2019 13:45:00,0.62,1.6,0.532,2.752
09/01/2019 14:00:00,2.043,1.549,1.561,5.153
09/01/2019 14:15:00,2.387,1.463,1.59,5.44
09/01/2019 14:30:00,2.25,1.38,1.28,4.91
09/01/2019 14:45:00,2.098,1.257,0.885,4.24
09/01/2019 15:00:00,1.909,1.148,0.792,3.849
09/01/2019 15:15:00,1.699,0.996,0.638,3.333
09/01/2019 15:30:00,1.466,0.843,0.271,2.58
09/01/2019 15:45:00,1.259,0.698,0.345,2.302
09/01/2019 16:00:00,1.03,0.546,0.179,1.755
09/01/2019 16:15:00,0.793,0.404,0.148,1.345
09/01/2019 16:30:00,0.579,0.269,0.107,0.955
09/01/2019 16:45:00,0.357,0.15,0.055,0.562
09/01/2019 17:00:00,0.179,0.063,0.049,0.291
09/01/2019 17:15:00,0.043,0.01,0.017,0.07
09/01/2019 17:30:00,0,0,0,0
09/01/2019 17:45:00,0,0,0,0
09/01/2019 18:00:00,0,0,0,0
09/01/2019 18:15:00,0,0,0,0
09/01/2019 18:30:00,0,0,0,0
09/01/2019 18:45:00,0,0,0,0
09/01/2019 19:00:00,0,0,0,0
09/01/2019 19:15:00,0,0,0,0
09/01/2019 19:30:00,0,0,0,0
09/01/2019 19:45:00,0,0,0,0
09/01/2019 20:00:00,0,0,0,0
09/01/2019 20:15:00,0,0,0,0
09/01/2019 20:30:00,0,0,0,0
09/01/2019 20:45:00,0,0,0,0
09/01/2019 21:00:00,0,0,0,0
09/01/2019 21:15:00,0,0,0,0
09/01/2019 21:30:00,0,0,0,0
09/01/2019 21:45:00,0,0,0,0
09/01/2019 22:00:00,0,0,0,0
09/01/2019 22:15:00,0,0,0,0
09/01/2019 22:30:00,0,0,0,0
09/01/2019 22:45:00,0,0,0,0
09/01/2019 23:00:00,0,0,0,0
09/01/2019 23:15:00,0,0,0,0
09/01/2019 23:30:00,0,0,0,0
09/01/2019 23:45:00,0,0,0,0
10/01/2019 00:00:00,0,0,0,0
10/01/2019 00:15:00,0,0,0,0
10/01/2019 00:30:00,0,0,0,0
10/01/2019 00:45:00,0,0,0,0
10/01/2019 01:00:00,0,0,0,0
10/01/2019 01:15:00,0,0,0,0
10/01/2019 01:30:00,0,0,0,0
10/01/2019 01:45:00,0,0,0,0
10/01/2019 02:00:00,0,0,0,0
10/01/2019 02:15:00,0,0,0,0
10/01/2019 02:30:00,0,0,0,0
10/01/2019 02:45:00,0,0,0,0
10/01/2019 03:00:00,0,0,0,0
10/01/2019 03:15:00,0,0,0,0
10/01/2019 03:30:00,0,0,0,0
10/01/2019 03:45:00,0,0,0,0
10/01/2019 04:00:00,0,0,0,0
10/01/2019 04:15:00,0,0,0,0
10/01/2019 04:30:00,0,0,0,0
10/01/2019 04:45:00,0,0,0,0
10/01/2019 05:00:00,0,0,0,0
10/01/2019 05:15:00,0,0,0,0
10/01/2019 05:30:00,0,0,0,0
10/01/2019 05:45:00,0,0,0,0
10/01/2019 06:00:00,0,0,0,0
10/01/2019 06:15:00,0,0,0,0
10/01/2019 06:30:00,0,0,0,0
10/01/2019 06:45:00,0,0,0,0
10/01/2019 07:00:00,0,0,0,0
10/01/2019 07:15:00,0,0,0,0
10/01/2019 07:30:00,0,0,0,0
10/01/2019 07:45:00,0,0,0,0
10/01/2019 08:00:00,0,0,0,0
10/01/2019 08:15:00,0.013,0.004,0.001,0.018
10/01/2019 08:30:00,0.092,0.152,0.011,0.255
10/01/2019 08:45:00,0.848,0.58,0.023,1.451
10/01/2019 09:00:00,1.205,0.821,0.035,2.061
10/01/2019 09:15:00,1.461,1.103,0.045,2.609
10/01/2019 09:30:00,1.271,1.298,0.056,2.625
10/01/2019 09:45:00,2.003,1.44,0.071,3.514
10/01/2019 10:00:00,2.206,1.575,0.092,3.873
10/01/2019 10:15:00,2.394,1.705,0.128,4.227
10/01/2019 10:30:00,2.551,1.813,0.161,4.525
10/01/2019 10:45:00,2.688,1.901,0.229,4.818
10/01/2019 11:00:00,2.79,1.951,0.39,5.131
10/01/2019 11:15:00,2.889,1.994,0.405,5.288
10/01/2019 11:30:00,2.961,2.038,0.276,5.275
10/01/2019 11:45:00,2.988,2.059,0.147,5.194
10/01/2019 12:00:00,3.063,2.087,0.102,5.252
10/01/2019 12:15:00,3.097,2.07,0.14,5.307
10/01/2019 12:30:00,1.487,2.039,0.142,3.668
10/01/2019 12:45:00,2.584,2.009,0.142,4.735
10/01/2019 13:00:00,1.175,1.968,0.141,3.284
10/01/2019 13:15:00,2.105,1.926,0.144,4.175
10/01/2019 13:30:00,2.103,1.889,0.155,4.147
10/01/2019 13:45:00,1.194,1.825,0.991,4.01
10/01/2019 14:00:00,2.616,1.742,1.724,6.082
10/01/2019 14:15:00,2.615,1.644,1.835,6.094
10/01/2019 14:30:00,2.48,1.539,1.509,5.528
10/01/2019 14:45:00,2.34,1.422,0.96,4.722
10/01/2019 15:00:00,2.177,1.286,0.949,4.412
10/01/2019 15:15:00,1.979,1.148,0.816,3.943
10/01/2019 15:30:00,1.772,1.009,0.324,3.105
10/01/2019 15:45:00,1.524,0.847,0.431,2.802
10/01/2019 16:00:00,1.277,0.68,0.155,2.112
10/01/2019 16:15:00,1.033,0.509,0.123,1.665
10/01/2019 16:30:00,0.769,0.348,0.093,1.21
10/01/2019 16:45:00,0.511,0.202,0.068,0.781
10/01/2019 17:00:00,0.285,0.091,0.048,0.424
10/01/2019 17:15:00,0.087,0.019,0.021,0.127
10/01/2019 17:30:00,0,0,0,0
10/01/2019 17:45:00,0,0,0,0
10/01/2019 18:00:00,0,0,0,0
10/01/2019 18:15:00,0,0,0,0
10/01/2019 18:30:00,0,0,0,0
10/01/2019 18:45:00,0,0,0,0
10/01/2019 19:00:00,0,0,0,0
10/01/2019 19:15:00,0,0,0,0
10/01/2019 19:30:00,0,0,0,0
10/01/2019 19:45:00,0,0,0,0
10/01/2019 20:00:00,0,0,0,0
10/01/2019 20:15:00,0,0,0,0
10/01/2019 20:30:00,0,0,0,0
10/01/2019 20:45:00,0,0,0,0
10/01/2019 21:00:00,0,0,0,0
10/01/2019 21:15:00,0,0,0,0
10/01/2019 21:30:00,0,0,0,0
10/01/2019 21:45:00,0,0,0,0
10/01/2019 22:00:00,0,0,0,0
10/01/2019 22:15:00,0,0,0,0
10/01/2019 22:30:00,0,0,0,0
10/01/2019 22:45:00,0,0,0,0
10/01/2019 23:00:00,0,0,0,0
10/01/2019 23:15:00,0,0,0,0
10/01/2019 23:30:00,0,0,0,0
10/01/2019 23:45:00,0,0,0,0
11/01/2019 00:00:00,0,0,0,0
11/01/2019 00:15:00,0,0,0,0
11/01/2019 00:30:00,0,0,0,0
11/01/2019 00:45:00,0,0,0,0
11/01/2019 01:00:00,0,0,0,0
11/01/2019 01:15:00,0,0,0,0
11/01/2019 01:30:00,0,0,0,0
11/01/2019 01:45:00,0,0,0,0
11/01/2019 02:00:00,0,0,0,0
11/01/2019 02:15:00,0,0,0,0
11/01/2019 02:30:00,0,0,0,0
11/01/2019 02:45:00,0,0,0,0
11/01/2019 03:00:00,0,0,0,0
11/01/2019 03:15:00,0,0,0,0
11/01/2019 03:30:00,0,0,0,0
11/01/2019 03:45:00,0,0,0,0
11/01/2019 04:00:00,0,0,0,0
11/01/2019 04:15:00,0,0,0,0
11/01/2019 04:30:00,0,0,0,0
11/01/2019 04:45:00,0,0,0,0
11/01/2019 05:00:00,0,0,0,0
11/01/2019 05:15:00,0,0,0,0
11/01/2019 05:30:00,0,0,0,0
11/01/2019 05:45:00,0,0,0,0
11/01/2019 06:00:00,0,0,0,0
11/01/2019 06:15:00,0,0,0,0
11/01/2019 06:30:00,0,0,0,0
11/01/2019 06:45:00,0,0,0,0
11/01/2019 07:00:00,0,0,0,0
11/01/2019 07:15:00,0,0,0,0
11/01/2019 07:30:00,0,0,0,0
11/01/2019 07:45:00,0,0,0,0
11/01/2019 08:00:00,0,0,0,0
11/01/2019 08:15:00,0.012,0.003,0.001,0.016
11/01/2019 08:30:00,0.098,0.136,0.009,0.243
11/01/2019 08:45:00,0.796,0.548,0.024,1.368
11/01/2019 09:00:00,1.157,0.798,0.034,1.989
11/01/2019 09:15:00,1.431,1.082,0.046,2.559
11/01/2019 09:30:00,1.28,1.273,0.056,2.609
11/01/2019 09:45:00,1.958,1.423,0.069,3.45
11/01/2019 10:00:00,2.169,1.549,0.09,3.808
11/01/2019 10:15:00,2.103,1.676,0.135,3.914
11/01/2019 10:30:00,1.295,1.768,0.171,3.234
11/01/2019 10:45:00,2.618,1.839,0.257,4.714
11/01/2019 11:00:00,2.73,1.906,0.391,5.027
11/01/2019 11:15:00,2.814,1.979,0.404,5.197
11/01/2019 11:30:00,2.88,2.001,0.28,5.161
11/01/2019 11:45:00,2.961,2.024,0.156,5.141
11/01/2019 12:00:00,2.143,2.041,0.099,4.283
11/01/2019 12:15:00,1.941,2.051,0.142,4.134
11/01/2019 12:30:00,3.023,2.027,0.144,5.194
11/01/2019 12:45:00,3.013,2.006,0.141,5.16
11/01/2019 13:00:00,2.979,1.963,0.145,5.087
11/01/2019 13:15:00,2.717,1.917,0.152,4.786
11/01/2019 13:30:00,1.275,1.847,0.161,3.283
11/01/2019 13:45:00,2.597,1.812,0.971,5.38
11/01/2019 14:00:00,1.058,1.735,1.68,4.473
11/01/2019 14:15:00,2.601,1.641,1.795,6.037
11/01/2019 14:30:00,2.464,1.537,1.562,5.563
11/01/2019 14:45:00,2.314,1.426,1.025,4.765
11/01/2019 15:00:00,2.142,1.296,0.957,4.395
11/01/2019 15:15:00,1.074,1.151,0.805,3.03
11/01/2019 15:30:00,1.281,1.003,0.321,2.605
11/01/2019 15:45:00,1.508,0.842,0.424,2.774
11/01/2019 16:00:00,1.256,0.672,0.173,2.101
11/01/2019 16:15:00,1.012,0.502,0.117,1.631
11/01/2019 16:30:00,0.76,0.343,0.096,1.199
11/01/2019 16:45:00,0.504,0.201,0.072,0.777
11/01/2019 17:00:00,0.278,0.092,0.051,0.421
11/01/2019 17:15:00,0.093,0.022,0.024,0.139
11/01/2019 17:30:00,0.002,0.001,0.001,0.004
11/01/2019 17:45:00,0,0,0,0
11/01/2019 18:00:00,0,0,0,0
11/01/2019 18:15:00,0,0,0,0
11/01/2019 18:30:00,0,0,0,0
11/01/2019 18:45:00,0,0,0,0
11/01/2019 19:00:00,0,0,0,0
11/01/2019 19:15:00,0,0,0,0
11/01/2019 19:30:00,0,0,0,0
11/01/2019 19:45:00,0,0,0,0
11/01/2019 20:00:00,0,0,0,0
11/01/2019 20:15:00,0,0,0,0
11/01/2019 20:30:00,0,0,0,0
11/01/2019 20:45:00,0,0,0,0
11/01/2019 21:00:00,0,0,0,0
11/01/2019 21:15:00,0,0,0,0
11/01/2019 21:30:00,0,0,0,0
11/01/2019 21:45:00,0,0,0,0
11/01/2019 22:00:00,0,0,0,0
11/01/2019 22:15:00,0,0,0,0
11/01/2019 22:30:00,0,0,0,0
11/01/2019 22:45:00,0,0,0,0
11/01/2019 23:00:00,0,0,0,0
11/01/2019 23:15:00,0,0,0,0
11/01/2019 23:30:00,0,0,0,0
11/01/2019 23:45:00,0,0,0,0
12/01/2019 00:00:00,0,0,0,0
12/01/2019 00:15:00,0,0,0,0
12/01/2019 00:30:00,0,0,0,0
12/01/2019 00:45:00,0,0,0,0
12/01/2019 01:00:00,0,0,0,0
12/01/2019 01:15:00,0,0,0,0
12/01/2019 01:30:00,0,0,0,0
12/01/2019 01:45:00,0,0,0,0
12/01/2019 02:00:00,0,0,0,0
12/01/2019 02:15:00,0,0,0,0
12/01/2019 02:30:00,0,0,0,0
12/01/2019 02:45:00,0,0,0,0
12/01/2019 03:00:00,0,0,0,0
12/01/2019 03:15:00,0,0,0,0
12/01/2019 03:30:00,0,0,0,0
12/01/2019 03:45:00,0,0,0,0
12/01/2019 04:00:00,0,0,0,0
12/01/2019 04:15:00,0,0,0,0
12/01/2019 04:30:00,0,0,0,0
12/01/2019 04:45:00,0,0,0,0
12/01/2019 05:00:00,0,0,0,0
12/01/2019 05:15:00,0,0,0,0
12/01/2019 05:30:00,0,0,0,0
12/01/2019 05:45:00,0,0,0,0
12/01/2019 06:00:00,0,0,0,0
12/01/2019 06:15:00,0,0,0,0
12/01/2019 06:30:00,0,0,0,0
12/01/2019 06:45:00,0,0,0,0
12/01/2019 07:00:00,0,0,0,0
12/01/2019 07:15:00,0,0,0,0
12/01/2019 07:30:00,0,0,0,0
12/01/2019 07:45:00,0,0,0,0
12/01/2019 08:00:00,0,0,0,0
12/01/2019 08:15:00,0.013,0.004,0.001,0.018
12/01/2019 08:30:00,0.106,0.138,0.011,0.255
12/01/2019 08:45:00,0.848,0.588,0.025,1.461
12/01/2019 09:00:00,1.235,0.859,0.034,2.128
12/01/2019 09:15:00,1.501,1.129,0.046,2.676
12/01/2019 09:30:00,1.357,1.29,0.056,2.703
12/01/2019 09:45:00,1.972,1.422,0.07,3.464
12/01/2019 10:00:00,2.162,1.548,0.092,3.802
12/01/2019 10:15:00,2.336,1.653,0.139,4.128
12/01/2019 10:30:00,2.474,1.744,0.175,4.393
12/01/2019 10:45:00,2.58,1.803,0.255,4.638
12/01/2019 11:00:00,2.702,1.89,0.392,4.984
12/01/2019 11:15:00,2.796,1.929,0.408,5.133
12/01/2019 11:30:00,2.883,1.971,0.295,5.149
12/01/2019 11:45:00,2.926,1.988,0.141,5.055
12/01/2019 12:00:00,2.977,1.992,0.1,5.069
12/01/2019 12:15:00,2.99,2.002,0.146,5.138
12/01/2019 12:30:00,2.978,1.974,0.152,5.104
12/01/2019 12:45:00,2.954,1.946,0.154,5.054
12/01/2019 13:00:00,2.927,1.899,0.158,4.984
12/01/2019 13:15:00,2.915,1.886,0.168,4.969
12/01/2019 13:30:00,2.868,1.845,0.176,4.889
12/01/2019 13:45:00,2.473,1.8,0.774,5.047
12/01/2019 14:00:00,1.005,1.735,1.647,4.387
12/01/2019 14:15:00,1.459,1.627,1.806,4.892
12/01/2019 14:30:00,1.925,1.526,1.612,5.063
12/01/2019 14:45:00,2.313,1.414,1.079,4.806
12/01/2019 15:00:00,1.023,1.289,0.902,3.214
12/01/2019 15:15:00,1.804,1.16,0.847,3.811
12/01/2019 15:30:00,1.739,1.014,0.362,3.115
12/01/2019 15:45:00,1.519,0.857,0.441,2.817
12/01/2019 16:00:00,1.281,0.684,0.195,2.16
12/01/2019 16:15:00,1.033,0.511,0.126,1.67
12/01/2019 16:30:00,0.741,0.343,0.099,1.183
12/01/2019 16:45:00,0.481,0.194,0.082,0.757
12/01/2019 17:00:00,0.268,0.089,0.059,0.416
12/01/2019 17:15:00,0.085,0.02,0.027,0.132
12/01/2019 17:30:00,0.002,0.001,0.002,0.005
12/01/2019 17:45:00,0,0,0,0
12/01/2019 18:00:00,0,0,0,0
12/01/2019 18:15:00,0,0,0,0
12/01/2019 18:30:00,0,0,0,0
12/01/2019 18:45:00,0,0,0,0
12/01/2019 19:00:00,0,0,0,0
12/01/2019 19:15:00,0,0,0,0
12/01/2019 19:30:00,0,0,0,0
12/01/2019 19:45:00,0,0,0,0
12/01/2019 20:00:00,0,0,0,0
12/01/2019 20:15:00,0,0,0,0
12/01/2019 20:30:00,0,0,0,0
12/01/2019 20:45:00,0,0,0,0
12/01/2019 21:00:00,0,0,0,0
12/01/2019 21:15:00,0,0,0,0
12/01/2019 21:30:00,0,0,0,0
12/01/2019 21:45:00,0,0,0,0
12/01/2019 22:00:00,0,0,0,0
12/01/2019 22:15:00,0,0,0,0
12/01/2019 22:30:00,0,0,0,0
12/01/2019 22:45:00,0,0,0,0
12/01/2019 23:00:00,0,0,0,0
12/01/2019 23:15:00,0,0,0,0
12/01/2019 23:30:00,0,0,0,0
12/01/2019 23:45:00,0,0,0,0
13/01/2019 00:00:00,0,0,0,0
13/01/2019 00:15:00,0,0,0,0
13/01/2019 00:30:00,0,0,0,0
13/01/2019 00:45:00,0,0,0,0
